statement,label
"We moved 100 times as many people out of poverty as moved out when President (Ronald) Reagan was in office, with 40 percentmore jobs.",0.5
"There are no rules governing the 2016 Republican convention, the rules have not been set.",0.75
His true name is Barak Hussein Muhammed Obama.,-0.25
There are more Hoosiers going to work than ever before.,0.5
"Now in half the homes in California, people speak a language other than English in their own homes.",0.25
Says he eliminated an EPA rule that treated spilled milk like it was oil.,1.0
"Out of 67 counties (in Florida), I won 66, which is unprecedented. Its never happened before.",-0.25
The health care marketplaces have no privacy protections.,0.0
"Boyce gave (a lobbyists) wife a sensitive job in the treasurers office, a job Boyce admitted he only made available at their mosque.",0.0
The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.,0.75
The accuracy of the Obama tax calculator,0.5
On opposition to earmarks,1.0
I have filed every disclosure that has ever been required.,1.0
Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.,0.5
"We had people that were getting killed (in Benghazi), we had people who are willing to risk their lives to go save them, and somebody told them to stand down.",0.0
"Even after collective bargaining reforms, most Wisconsin public employees are still paying about 12 to 13 percent of their health insurance premiums, while most state residents who work in the private sector pay 20 to 25 percent.",0.75
"794 law enforcement officers have fallen in the line of duty since B.H. Obama took office, with no special recognition from the White House.",-0.25
Rhode Island is one of the worst states for income equality.,0.25
Floridas proposed Health Care Freedom Act will allow Floridians to opt out of Obamas govt. takeover of healthcare!,0.0
The authors of a report on CIAs torture techniques never interviewed a single CIA official.,0.5
Common Core is education through Washington D.C.,0.0
The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill.,0.25
"Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.",1.0
Sixty-four percent of Americans support the Arizona immigration law.,0.75
The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.,1.0
"In ad attacking Rick Scott, says three executives of the Columbia/HCAhospital chain he ran were indicted.",0.5
"Jeb Bush recently noted, Reagan himself would have been too moderate, too reasonable for todays GOP.",0.5
"More than one person, on average, a day is murdered in Philadelphia.",0.5
Says the tax code is effectively subsidizing the marketing efforts of fast food and junk food companies by as much as $19 billion over 10 years.,0.75
Says he has sued the Obama administration 25 times.,1.0
The poorest counties in the U.S. are in Appalachia and happen to be more than 90 percent white.,0.5
"In 2011, Milwaukee Public Schools will provide 77 cents in employee benefits for every dollar it spends on wages.",0.75
We researched to find out if anybody on Fox News had ever said youre going to jail if you dont buy health insurance. Nobodys ever said it.,-0.25
"In Catherine Cortez Mastos last term as attorney general, Nevada murder went up 11 percent, robbery went up 28 percent, rape 51 percent. When Cortez Masto left office, Nevada ranked as Americas third most dangerous state.",0.25
"The Z-visa that was offered in that Senate bill let everybody who's here illegally, other than criminals, stay here for the rest of their lives.",0.0
Says thatRepublican Darryl Glennhas described Democrats as evil and has said hes tired of hearing about Republicans reaching across the aisle.,1.0
"Taxes and fees amount to about 20 percent of a typical $300 round-trip domestic ticket. Thats higher than taxes on products like alcohol, tobacco and firearms.",0.75
The stock market does better when you have a Democratic president in the White House.,0.75
"Californias marijuana legalization initiative, Prop. 64 allows marijuana smoking ads in prime time, on programs with millions of children and teenage viewers.",0.25
"In 2009, Jim Doyle and the Democrats rushed through a budget repair bill with billions in tax increases and held no public hearings.",0.25
Michelle Nunn has praised the Occupy movement.,0.25
Austin has gone from being the 24th most congested city just about 10 years ago to being the fourth most congested more congested than NYC.,0.5
Says Gov. Chris Christies proposed budget is the biggest spending budget in the history of the state of New Jersey. It is the largest in the nation at this point in time.,0.0
"Says President BarackObama has issued upwards of 1,000 executive orders, more than any modern president.",-0.25
"Says state Sen. Paul Sarlo said in February on NJTV, there will be no tax increases in this budget and voted the other night in the Senate Budget Committee to raise income taxes $800 million.",0.75
"In countries that allow gay marriage, the rates of heterosexual marriage ""have plummeted to where you have counties now in northern Europe where 80 percent of the first-born children are born out of wedlock.""",0.25
"The director of the FBI said that we cannot figure out who (Syrian refugees) are, what their intentions are, because we have no information on them, because we dont have any contact with the Syrian government or any people on the ground to be able to determine that.",0.5
"In a poll, 53 percent of young Republican voters . . . under age 35 said that they would describe a climate [change] denier as ignorant, out of touch or crazy.",0.75
Says out-of-state abortion clinics have marketed their services to minors in states with parental consent laws.,1.0
"President Obamas American Recovery and Reinvestment Act (was) a fancy name for almost a trillion-dollar spending bill. The ARRA was supposed to fix our crumbling roads and bridges, but now, we have absolutely nothing to show for it.",0.25
Louie Gohmert of Texas compared the current general-in-charge in Egypt to George Washington.,0.75
"If Florida had not taken the stimulus, it would have led to the firing of 20,000 teachers.",0.75
"Says the KKK marched in Mebane, N.C., after Trumps victory",0.0
Illegal immigrants currently occupy 8 million jobs.,0.75
Michelle Nunns own plan says she funded organizations linked to terrorists.,-0.25
"University of Texas undergraduate student debt is less than $21,000 probably one of the lowest debts across the nation.",0.75
On Iran sanctions,0.0
There was a recent report out that the premiums for Medicare and the payroll withholdings are only paying about half the program. So it is not financially solvent.,0.75
Closing our states wage gap would make a $9 billion difference to Missouri women.,0.75
"Right now, one third of all illegal aliens are going to California.",0.5
"If you look worldwide, the number of terrorist incidents have not substantially increased.",0.25
"The Israelisgave up 1,000 terrorists in return for one sergeant.",1.0
National studies are already showing the negative effects that the health care law is having on businesses and our economy. Businesses across the country are raising their prices (or) cutting jobs as a result of the added cost.,0.0
Says the Human Rights Campaign is secretly funded,0.25
The stock market has almost tripled since April of 2009.,0.75
Each U.S. House member who voted to overhaul Social Security in 1983 was re-elected.,0.5
A Republican housing finance reform bill would eliminate a persons ability to obtain 15- and 30-year mortgages.,0.5
"Kay Bailey Hutchison was elected state treasurer, succeeding Ann Richards. Democrats then abolished the position ... Hutchison later became a U.S. senator.",0.0
"In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.",0.0
We have never gone a year in Virginia -- ever -- without passing a budget -- ever.,0.0
Says only about 2 percent of gunsales in Virginia are not subject to background checks.,0.0
Says 90 percent of Americans and 74 percent of National Rifle Association members support background checks of gun purchasers.,1.0
Illegal immigration costs our country more than $113 billion a year.,0.25
"UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down.",0.5
"In the health care bill, ""The 'Health Choices Commissioner' will decide health benefits for you. You will have no choice. None.""",-0.25
76 percent of Americans want a public health care option.,0.0
"In 1960, we spent more than 3 percent of our GDP on infrastructure projects like the Interstate Highway. Today we spend less than 1 percent of our GDP on these vital investments.",0.5
"At present spending levels, only citizens of New York have a greater local debt burden than Texans.",1.0
"Says the Texas Board of Nursing has a backlog of 3,000 complaints against nurses, many of them sexual assaults, malfeasance.",0.75
Says Bruce Braley took tens of thousands from his friends in the health insurance industry and gave them special favors by voting for Obamacare.,-0.25
Bob Menendez actually voted in favor of higher taxes more than 70 times!,0.25
Obama himself voted against funding our nation's veterans and troops in the field during a time of war.,0.75
We have spent $350 million to deal with sea-level rise in the Miami area and hundreds of millions of dollars to deal with coral reefs.,0.25
"The House health care bill provides for ""free abortion services, and probably forced participation in abortions by members of the medical profession.""",0.0
Pollsters saydont actually believe our own data and Gallup stopped primary polling because they dont trust their methodology.,0.5
There is no good data showing secondhand smoke kills people.,0.0
Says Bill OReilly spoke 40 percent of the words in an interview with President Barack Obama.,0.75
"In a now-viral video, ""impressionable youngsters at a public school in New Jersey ... have been instructed to sing the praises of 'Barack Hussein Obama.'""",1.0
"MikeHuckabee.com gets ""more hits than virtually any other presidential candidate.""",1.0
"The Iranian parliament will get to say yes or no on this deal, and I think the United States Congress should have the exact same input into the process.",0.25
"Says Apple CEO Steve Jobs told President Obama that the company moved factories to China because it needed 30,000 engineers.",1.0
Says the pension and health benefits reform eliminated collective bargaining for health benefits.,0.5
"Says a Congressional Budget Office report on spending by House Democrats in the economic stimulus concluded it ""is just not stimulus. It won't help the economy grow.""",0.0
Members of Congress and their families and staff are exempt from repaying student loans.,-0.25
"Says New Jerseys unemployment is significantly lower than it was when I got here. And weve created 50,000 new private sector jobs in the last 20 months after having lost 117,000 in the year before I got here.",0.5
U.S. military involvement in Libya allowed thousands of surface-to-air missiles to fall into the hands of radical Islamists.,0.25
Marijuana contains 50 to 70 percent more carcinogenic hydrocarbons than tobacco.,0.25
"The U.S. wont default, because default means that you dont pay your creditors. And it takes about 10 percent of the money thats coming in right now to pay interest to bondholders.",0.0
"In the first year of the Obama administration, more jobs were created in the private sector than in the eight years of the Bush administration.",0.0
"In Austin, Ive got half-a-dozen or more schools on a list to be closed one of which I presented a federal blue-ribbon award to for excellence. And several hundred school personnel on the list for possible terminations.",0.75
"When Carly Fiorina says Hewlett-Packard revenues went up, thats because she bought Compaq. It was a terrible deal.",0.75
Latinos are 17 percent of our countrys population but hold only 2 percent of its wealth.,1.0
Says Hillary Clinton filibustered legislation to reform Fannie Mae and Freddie Mac.,0.0
"Hillary Clinton ""agrees with (John McCain) in embracing the Bush-Cheney policy of not talking to leaders we don't like.""",0.25
"Right now, American oil production is the highest that its been in eight years.",0.75
No one questioned that she (Judge Sotomayor) was out of the mainstream.,0.0
"Every four minutes, another American home or business goes solar.",1.0
"Were talking right now about a $12 billion hole in our current, so-called balanced state budget.",0.5
Says Ron Paul insisted FEMA should be shut down.,1.0
"Under President Barack Obamas watch, oil production on federal lands has decreased 14 percent over the past year.",0.5
"In her first appellate argument, Ms. Kagan told the court that the speech and press guarantees in the First Amendment would allow the federal government to ban the publication of pamphlets discussing political issues before an election.",0.5
"Says Barack Obama has pension investments that include Chinese firms, and investments through a Caymans trust.",0.75
Says Sen. Thad Cochran voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.,0.5
"A study showed that President Barack Obamas health-care reforms will devastate Wisconsin by pushing people off employer-sponsored insurance, driving up premiums, increasing dependency and making 122,000 people ineligible for Medicaid.",0.0
Says Ted Cruz represents a Chinese company found guilty of stealing blueprints from an American manufacturer.,0.75
"If you look at last year's presidential campaign, ""you can't find a mention of public option.""",0.75
"With a stroke of a pen, the (U.S. Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures.",0.25
Says Rick Scott oversaw the largest Medicare fraud in the nations history.,0.75
Says New Jersey has fewer jobs since Gov. Chris Christie took office.,0.0
Rosalyn Dance voted against President Obamas Medicaid expansion.,0.25
Says Donald Trump wants us to pull out of NATO.,0.25
"The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers.",0.75
"Says President Barack Obama doubled the national debt, which had taken more than two centuries to accumulate, in one year.",-0.25
"Says Texas has the fourth-lowest debt per capita of any state in the nation, and we are the lowest of any of the big states.",0.75
Wisconsin still ranks first among the 50 states in manufacturing jobs per capita.,1.0
"After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years.",1.0
"In the last 29 months, our economy has produced about 4.5 million private-sector jobs.",0.75
The Fed created $15 trillion in the bailout process and $5 trillion went overseas.,0.25
New Jersey taxpayers will now face the highest tolls in the country.,0.0
"The majority of my contributions have been from private individuals giving $125 on average, not from PACs, not from groups.",0.75
"Today, we have more boots on the ground near the Southwest border than at any time in our history.",0.75
SaysDemocratic candidate for state school superintendent Alisha Thomas Morgan voted to slash funding for the preschool programs for disabled and special needs students.,0.5
Says the director of NASA says its main mission is Muslim outreach.,0.5
(GM and Chrysler) repaid their loans.,0.5
Says Barack Obama is a Muslim.,-0.25
"Most of West Virginia is still owned, in excess of 90 percent, by out-of-state interests.",0.0
Virginia is the only state that has a tradition of attorneys general resigning if they run for governor.,1.0
"A Muslim immigrant in Michigan can list his second, third or fourth wives as extended family and qualify for welfare.",0.25
Tim Kaine announced he wants to raise taxes on everyone.,0.0
"Senate health care legislation will ""levy a new 'abortion premium' fee on Americans in the government-run plan.""",0.0
A proposed ban on hollow-point bullets and bullets that expand upon impact essentially bans deer hunting.,0.75
"After losing 750,000 jobs a month before this administration, the U.S. economy under Barack Obama has had 20 straight months of growth, has added 2.8 million jobs in the private sector and added millions of jobs in manufacturing.",0.5
Says Democratic legislators this year dont want to cut your taxes under any circumstances.,-0.25
"Under the Affordable Care Act, anyone on Medicare who is admitted to a hospital for observation will be responsible for the bill. Medicare wont pay a cent.",-0.25
"Says Hillary Clinton was asked repeatedly to provide security in Benghazi on several occasions, including direct cables.",0.25
Pasco County opened 22 new schools over six years to keep pace with growth in student population and implement the class size amendment.,0.5
Obama raises taxes on seniors (and) hard-working families to give welfare to those who pay none.,0.0
The U.S. has to go to plane graveyards and museums to get parts for its 20-year-old jet fighters while it sells new jets to other countries.,0.75
"For now, we are still below average in the metro region.",1.0
Japans interest on its own debt is 25 percent of its national budget,0.0
"Did Obama know that Tony Rezko was saving him $300,000 on the purchase of his home?",0.0
Barack Obama has written and co-sponsored more bills in three years than Hillary Clinton has in seven.,0.0
"Sewer backups into basements caused the vast majority of the damage to homes and buildings in Milwaukees July floods, but federal flood insurance doesnt cover them.",0.5
Claims Ohio Gov. John Kasich says climate change is a problem.,1.0
"Americans will pay more in taxes in 2011 than they will spend on groceries, clothing and shelter combined.",0.5
I also voted 98 percent of the time with Republicans in the Oregon Legislature.,0.0
"The U.S. Army had a training program that put evangelical Christians, Catholics and Mormons in the same category of religious extremism as we do al-Qaida.",0.25
"The port provides more than 297,000 jobs directly to the state of Georgia.",0.75
The Atlanta Beltline paid nearly $3.5 million for less than a quarter-acre.,0.0
"Says Leah Vukmir supports allowing people to carry concealed weapons into day care centers, churches, health care clinics and playgrounds.",0.5
"Says Sen. Robert Cowles, her recall opponent, supported the sale of state-owned power plants not to the highest bidder, but to the biggest donors with no oversight.",-0.25
West Linn has one of the highest per capita rates of home-based businesses in the United States.,0.0
The New York Police Department used to have surveillance going on in and around mosques in New York City. ... Our mayor totally cut that out.,0.5
Says Al Franken voted to exempt himself and Congress from enrolling in (the Affordable Care Act marketplaces).,0.0
Youve got almost twice as many cops in New York City as you do on our entire border. Thats nuts.,0.5
"Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia.",0.0
Patrick Rose voted to explore a state income tax.,-0.25
John McCain stood up to the president and sounded the alarm on global warming ... five years ago.,1.0
The recent process of awarding $3 billion worth of airport vending contracts was the most open and transparent procurement process in the citys history.,0.5
Says new mandates are already reducing full-time employment.,0.25
"Beyonce and Jay Z, I like them, I like them ... I get bigger crowds than they do. Its true. I get far bigger crowds.",0.0
"Edwards says if Congress won't pass universal health care, he'll tell Congress: ""I'm going to use my power as president to take your health care away from you.""",-0.25
Says Texas unemployment rate has doubled on Rick Perrys watch.,0.5
SaysDavid Perdue made tens of millions of dollars piling a firm with billions in debt.,0.25
The Southern Baptist Convention voted 13 years ago that women were inferior and had to be subservient to their husbands.,0.25
"The ammunition used in the Orlando shooting is banned by Geneva Convention. It enters the body, spins explodes.",0.0
"Another one he should veto is the SCHIP program, which he should say 'Take the C out of, because now it's for everybody, like every other entitlement program.'",0.0
Russia has an economy the size of Italy.,0.75
"Says that President Obama promised that with the stimulus plan, unemployment would never go above 8 percent. He even said it would be 6 percent by now.",0.25
Student loan rates set to double because a Democratic-controlled Congress voted to double them.,0.25
"In every committee when the health care bill was considered, Democrats voted against an amendment that would require members of Congress and their staff to take the government-run public option as their health care plan.",0.75
"The Dodd-Frank financial-reform laws hundreds of new rules will force small banks and credit unions to burn up an estimated 2,260,631 labor hours just for compliance.",0.25
The families that are covered through the Low Income Pool is a different group of individuals than are covered by Obamacare.,0.25
Obamas approval numbers are in the low 40s.,0.75
The president is brain-dead.,-0.25
"Barack Obama will somehow manage to add more than $8 trillion to the national debt, which is more debt than the 43 presidents who held office before him compiled together.",0.75
Rhode Island has the highest percentage of lawyers per capita in the country.,0.0
"I was the first presidential candidate to lay out a specific, truly universal health care plan.",0.0
"He voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year.",0.5
Democrats have failed to answer the most basic question of how they want to pay for the more than $1 trillion of health care spending.,0.75
"Over the past eight years, the United States has reduced our total carbon pollution more than any other nation on Earth.",0.5
"More than half of all black children live in single-parent households, a number that has doubled doubled since we were children.",1.0
Says the Democrats told the Catholic Church that theyll use federal powers to shut down church charities and hospitals if the church doesnt change its beliefs.,-0.25
"The richest 400 taxpayers are taxed at a lower rate than a $29,000-a-year worker",0.75
Our trade with Mexico is $720 million a day; thats our No. 1 trading partner.,0.75
The health care law is accelerating our country toward bankruptcy.,0.25
Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Scott DesJarlaiss (TN-04) Republican Majority.,-0.25
The State Department asked all secretaries of state to send their emails over. Hillary Clintonsthe only one whos done it.,0.25
"When it comes to urgency on passing a budget repair bill, theres no rush on this thing because the fiscal year doesnt end until June 30, 2011.",0.25
"Under (Obamacare), you cant reward a person for better behavior. You cant have incentives to be healthier.",0.5
"Says unlike Tim Kaine, who investedin education, Indiana Gov. Mike Pence slashed education funding.",0.0
The federal deficit is growing.,0.5
Says the New Years Day fiscal cliff deal reduces the deficit.,0.5
Obamacare provision will allow forcedhome inspections by government agents.,-0.25
"Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.",0.0
The Arizona law basically parrots the federal immigration law.,0.75
More than 80 percent of sex trafficking victims in America are U.S. citizens.,0.5
Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.,0.5
"H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.",0.75
"Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.",1.0
New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.,0.5
Says Rick Scotts per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession.,0.75
Says Sen. JeanneShaheens wealth has surged while in public office.,0.25
A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.,1.0
Says he was the only statewide elected official to speak in favor of a federal guest worker plan at the 2012 Republican Party of Texas convention.,1.0
Austin mayoral candidate Steve Adler opposed an injunction to stop a company from dumping petrochemicals directly into the Barton Springs aquifer.,0.5
The (Florida) casino proposed by Malaysian gambling conglomerate Genting would be nearly double the size of the largest casino in the world.,0.75
Suzanne Bonamici votes with her party a partisan 98 percent of the time.,0.5
"Since the Democrats stimulus went into effect last year, Ohio has lost about 150,000 Jobs.",0.5
The Obama administration has put out more of these major rules than the Clinton administration or the Bush administration during comparable times.,1.0
"Says Marco Rubio sold a home to a chiropractor who had been lobbying him on automobile insurance legislation and once he sold the home, for $380,000 cash, the speakers position on the issue changed.",0.25
On the Cuba embargo,0.0
Says Democratic Party created Planned Parenthood,0.0
"As governor, Kasich delivered the largest tax cut in the nation.",0.25
"In the health care bill, were now offering insurance for dogs.",-0.25
"In 2013 we had the largest, the best, private sector job growth weve had in this state since the 1990s.",0.75
The federal government now tells us which light bulbs to buy.,0.25
Congressman Patrick Murphy voted to keep the scandal-ridden IRS in charge of enforcing Obamacare.,0.25
We Really Do Have the Highest Corporate Tax Rate in the World.,0.75
Heroin comes in the United States from the southern border.,1.0
A socially conservative group sponsored a prayer vigil to stop people from buying Girl Scout cookies because it thinks the Girl Scouts are affiliated with Planned Parenthood.,0.25
"Says Ron Saunders made the choice to stand with Rick Scott on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.",0.0
"Since President Obama took office, there are over 450,000 more unemployed women.",0.5
"People in the top tax bracket, these so-called wealthy, most of them are small-business owners.",0.25
"Barack Obama has ""pledged to reduce the size of the military.""",0.0
Large majorities of the public oppose major changes to Medicare and favor higher taxes on the wealthy.,1.0
Fidel Castro endorses Obama.,-0.25
Says spending in the fiscal 2009 budget was lower than spending in the fiscal 2014 budget,1.0
There is no statistical evidence that bail bonds increase the likelihood of those awaiting trial returning to court for their scheduled hearings.,0.0
"Household incomes are down more than $4,000 since the year 2000.",0.75
The U.S. is spending one out of every six Defense Department dollars on Afghanistan.,1.0
Says personhood legislation she sponsored would not have restricted access to reproductive services and was simply a statement that I support life.,0.5
"The Republican Party ""fought very hard in the '60s to get the civil rights bill passed, as well as the voting rights bill.""",1.0
A major part of the climate change bill sponsored by Sens. John Kerry and Joe Lieberman was essentially written by BP.,0.0
"Ohios credit rating is as high as you can get, AA+.",0.0
"Says every day of a special session costs taxpayers $40,000.",0.0
We've excluded lobbyists from policymaking jobs.,0.0
The federal deficit would pay for 40 gallons of New Hampshire maple syrup for everyone in the United States.,0.5
Says George Flinn has been a no show at scheduled forums.,0.0
Social Security and other federal checks may not go out on Aug. 3 if the debt ceiling is not increased.,0.5
"TSA started off with 16,500 screeners and the agency has mushroomed to 67,000 employees with 3,590 administrative people ... making over $105,000 per year on average.",0.5
"The proposed excise tax on ""Cadillac"" health plans will hit ""those making less than $200,000"" the hardest.",0.75
"I supported (the surge), I argued for it. I'm the only one on this stage that did.",0.0
Says U.S. Rep. Charles Bass wants to privatize Social Security.,0.25
More Americans believe the moon landing was fake than believe Obamacare is affordable.,0.5
"In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined.",-0.25
"For the first time in more than a decade, imports accounted for less than half of (the oil) we consumed.",0.5
"Says Donald Trump has bankrupted his companies not once, not twice but four times.",0.75
"John McCain and George Bush have ""absolutely no plan for universal health care.""",1.0
A new poll shows 62 percent support the president's plan to reform health care. That means ... letting you choose between keeping the private insurance you have and a public health insurance plan.,0.0
No one claims the report vindicating New Jersey Gov. Chris Christie in the bridge scandal is conclusive.,0.25
